property_id,deal_type,user_type,district,type_name,size_sqm,status,rooms,floor,year_built,renovation_status,estimated_saleprice,estimated_rentprice
2875,Rent,Agent,Erebuni,House,86.0,Available,1,1,2006,Not Renovated,172746.89,690.99
2876,Sale,Owner,Avan,House,103.9,Available,3,3,1981,Newly Renovated,192823.57,771.29
2877,Rent,Agent,Nork-Marash,House,105.7,Available,6,6,2014,Newly Renovated,163497.96,653.99
2878,Rent,Buyer,Nor Nork,House,90.2,Available,4,12,2005,Partially Renovated,176511.26,706.05
2880,Sale,Buyer,Shengavit,House,90.8,Available,5,8,1976,Partially Renovated,163285.93,653.14
2881,Rent,Agent,Avan,House,48.1,Available,1,10,2004,Partially Renovated,94704.84,378.82
2882,Sale,Agent,Avan,House,111.4,Available,4,6,2012,Partially Renovated,284143.87,1136.58
2885,Sale,Agent,Erebuni,House,46.4,Available,5,12,1983,Partially Renovated,140847.57,563.39
2887,Rent,Buyer,Nor Nork,House,147.0,Available,3,3,2023,Partially Renovated,209008.48,836.03
2888,Rent,Agent,Kanaker-Zeytun,House,70.0,Available,3,11,1992,Newly Renovated,111346.61,445.39
2895,Sale,Owner,Arabkir,House,37.0,Available,3,4,2021,Newly Renovated,90153.66,360.61
2900,Sale,Owner,Avan,House,96.4,Available,1,4,1972,Newly Renovated,123280.87,493.12
2904,Sale,Buyer,Kanaker-Zeytun,House,149.1,Available,5,12,2009,Newly Renovated,382134.11,1528.54
2906,Sale,Owner,Arabkir,House,133.5,Available,2,10,1999,Newly Renovated,339150.04,1356.6
2907,Rent,Owner,Avan,House,77.5,Available,6,10,1978,Not Renovated,104067.63,416.27
2908,Sale,Agent,Kanaker-Zeytun,House,172.0,Available,6,7,1980,Not Renovated,318602.83,1274.41
2912,Rent,Owner,Arabkir,House,85.0,Available,5,7,1989,Newly Renovated,176015.29,704.06
2913,Rent,Buyer,Nor Nork,House,174.7,Available,6,7,1971,Not Renovated,201441.18,805.76
2916,Sale,Buyer,Davtashen,House,86.6,Available,5,12,1992,Not Renovated,205365.91,821.46
2917,Sale,Owner,Avan,House,138.3,Available,4,5,1975,Not Renovated,283114.34,1132.46
2923,Sale,Buyer,Nor Nork,House,34.2,Available,2,2,2009,Newly Renovated,78000.52,312.0
2924,Rent,Buyer,Davtashen,House,76.2,Available,1,5,1992,Partially Renovated,146532.24,586.13
2925,Sale,Owner,Kanaker-Zeytun,House,119.7,Available,5,2,1974,Partially Renovated,238807.14,955.23
2927,Rent,Agent,Kanaker-Zeytun,House,77.1,Available,6,2,1998,Partially Renovated,190054.2,760.22
2929,Rent,Agent,Davtashen,House,112.3,Available,4,4,1980,Not Renovated,196085.87,784.34
2930,Rent,Agent,Davtashen,House,62.6,Available,5,7,2018,Partially Renovated,130672.51,522.69
2934,Rent,Buyer,Ajapnyak,House,133.4,Available,2,1,1973,Newly Renovated,255244.85,1020.98
2937,Sale,Buyer,Erebuni,House,120.5,Available,2,4,1967,Newly Renovated,201261.44,805.05
2939,Rent,Owner,Arabkir,House,47.8,Available,4,5,1989,Newly Renovated,114782.14,459.13
2942,Sale,Owner,Shengavit,House,167.3,Available,2,1,2003,Newly Renovated,382280.56,1529.12
2943,Sale,Agent,Malatia-Sebastia,House,159.0,Available,3,11,1965,Not Renovated,409921.97,1639.69
2944,Sale,Buyer,Avan,House,179.8,Available,6,11,1993,Newly Renovated,391581.3,1566.33
2945,Sale,Owner,Kanaker-Zeytun,House,67.1,Available,4,8,2006,Newly Renovated,126647.43,506.59
2946,Sale,Owner,Avan,House,138.9,Available,5,1,1996,Not Renovated,166973.78,667.9
2947,Rent,Agent,Arabkir,House,141.7,Available,5,11,1991,Newly Renovated,414285.0,1657.14
2948,Rent,Owner,Shengavit,House,63.8,Available,4,8,2018,Partially Renovated,182065.74,728.26
2950,Sale,Buyer,Malatia-Sebastia,House,158.6,Available,6,4,1983,Newly Renovated,413634.8,1654.54
2952,Sale,Owner,Davtashen,House,40.9,Available,5,10,2017,Partially Renovated,64435.38,257.74
2953,Sale,Owner,Kanaker-Zeytun,House,32.3,Available,5,1,1980,Partially Renovated,60530.69,242.12
2954,Rent,Owner,Avan,House,41.1,Available,1,10,1988,Partially Renovated,70157.05,280.63
2955,Rent,Owner,Davtashen,House,112.8,Available,3,4,1973,Newly Renovated,172043.99,688.18
2956,Sale,Owner,Arabkir,House,103.2,Available,5,4,1976,Partially Renovated,202334.1,809.34
2960,Sale,Owner,Arabkir,House,176.8,Available,4,4,2012,Partially Renovated,267008.55,1068.03
2961,Sale,Owner,Erebuni,House,186.5,Available,1,5,2007,Partially Renovated,436038.91,1744.16
2962,Rent,Agent,Nor Nork,House,65.7,Available,3,6,1982,Not Renovated,84249.42,337.0
2966,Sale,Agent,Shengavit,House,125.4,Available,3,4,1991,Newly Renovated,320695.97,1282.78
2968,Sale,Buyer,Ajapnyak,House,167.4,Available,4,7,2003,Partially Renovated,347850.61,1391.4
2969,Sale,Owner,Kanaker-Zeytun,House,187.8,Available,6,2,1971,Partially Renovated,485603.76,1942.42
2970,Sale,Agent,Avan,House,104.7,Available,2,1,1992,Not Renovated,218880.94,875.52
2971,Rent,Owner,Kanaker-Zeytun,House,30.0,Available,2,6,1971,Not Renovated,38699.06,154.8
2973,Rent,Owner,Erebuni,House,72.6,Available,1,12,1967,Partially Renovated,94534.55,378.14
2974,Sale,Buyer,Davtashen,House,193.1,Available,6,6,1999,Not Renovated,365019.76,1460.08
2975,Sale,Owner,Arabkir,House,182.9,Available,6,3,2022,Not Renovated,281628.63,1126.51
2976,Rent,Agent,Erebuni,House,46.3,Available,1,5,2002,Partially Renovated,86044.67,344.18
2980,Rent,Owner,Avan,House,95.4,Available,4,7,2011,Newly Renovated,275820.24,1103.28
2981,Sale,Agent,Avan,House,167.2,Available,1,2,1995,Newly Renovated,297918.18,1191.67
2984,Sale,Buyer,Avan,House,91.0,Available,4,2,2021,Newly Renovated,225566.3,902.27
2985,Sale,Agent,Kanaker-Zeytun,House,152.5,Available,4,7,1995,Not Renovated,297080.45,1188.32
2986,Sale,Owner,Davtashen,House,190.2,Available,6,6,1981,Partially Renovated,308080.7,1232.32
2987,Sale,Buyer,Kentron,House,53.2,Available,2,5,1985,Partially Renovated,97038.72,388.15
2990,Sale,Buyer,Kentron,House,165.9,Available,3,11,1970,Partially Renovated,365408.8,1461.64
2994,Sale,Owner,Avan,House,62.5,Available,3,1,1998,Newly Renovated,107997.52,431.99
2997,Sale,Buyer,Avan,House,183.5,Available,6,8,1972,Partially Renovated,378458.39,1513.83
