property_id,title,type_id,deal_type,user_id,post_date,sell_date,location_id,size_sqm,floor,rooms,year_built,renovation_status,estimated_saleprice,estimated_rentprice
723,Guy must.,2,Rent,27,2024-08-04,,19,118.8,11,3,1975,Not Renovated,228287.54,913.15
724,Raise training teacher.,1,Rent,13,2023-07-10,2025-03-12,36,70.3,11,4,1980,Newly Renovated,127107.97,508.43
725,Kid hospital simply event wind.,1,Rent,23,2023-03-10,2025-02-25,41,167.4,12,1,1996,Newly Renovated,411085.74,1644.34
726,Money source bar.,2,Rent,34,2024-02-24,2025-03-01,29,61.6,12,1,1976,Not Renovated,117145.5,468.58
727,Firm increase grow.,2,Rent,14,2021-03-29,,37,36.7,5,5,1993,Newly Renovated,62283.34,249.13
728,Night dark.,1,Sale,43,2021-05-11,2025-02-24,50,45.3,6,1,2000,Not Renovated,62396.64,249.59
729,Job decide find treatment marriage.,1,Sale,28,2023-06-22,,47,26.9,10,4,1985,Newly Renovated,51479.16,205.92
730,Marriage ready beat respond.,1,Rent,18,2021-07-27,2025-05-28,44,93.6,6,3,2001,Not Renovated,202665.67,810.66
731,Recent take single open.,1,Rent,41,2024-11-11,2025-04-28,39,121.3,5,6,1965,Newly Renovated,299337.38,1197.35
732,Help often.,2,Sale,48,2022-10-31,2025-02-09,22,113.3,6,1,1975,Partially Renovated,241181.26,964.73
733,Live remain away.,1,Sale,1,2025-08-28,,20,90.3,4,6,1992,Not Renovated,223978.83,895.92
734,Cost kitchen perhaps.,2,Sale,36,2022-07-06,2025-05-21,49,147.6,12,1,2001,Newly Renovated,309481.73,1237.93
735,Stock begin toward.,1,Rent,28,2025-11-18,2024-11-29,18,67.9,7,1,2004,Partially Renovated,142453.27,569.81
736,Alone interesting discover meeting.,2,Sale,37,2022-09-09,2025-04-26,8,81.2,3,6,1995,Newly Renovated,150633.59,602.53
737,Coach TV how.,1,Sale,25,2021-08-07,2025-01-01,34,181.5,1,5,1969,Partially Renovated,407916.56,1631.67
738,Institution rate reach gun color.,1,Rent,5,2023-10-11,,24,137.4,9,6,2016,Not Renovated,216348.78,865.4
739,Money hundred sure.,1,Sale,23,2022-12-14,2025-04-03,16,122.9,1,6,2001,Partially Renovated,380389.49,1521.56
740,Test young behavior stuff write.,2,Sale,32,2025-04-20,2025-03-12,17,153.0,11,1,1968,Partially Renovated,315289.22,1261.16
741,Contain arm price.,2,Sale,28,2025-07-21,2025-02-15,4,46.4,2,6,2003,Not Renovated,108295.63,433.18
742,End enjoy.,2,Rent,44,2023-01-18,2025-06-03,21,51.9,6,4,1987,Newly Renovated,149850.76,599.4
743,Explain admit administration capital maintain.,1,Sale,20,2023-02-17,2025-01-22,46,34.9,4,4,2021,Newly Renovated,55024.18,220.1
744,Theory your direction.,1,Rent,30,2023-10-31,2025-05-20,24,125.4,1,3,2016,Newly Renovated,207121.92,828.49
745,General single husband show.,1,Rent,27,2021-02-09,,18,53.7,6,6,1997,Not Renovated,92684.81,370.74
746,Shoulder between who girl.,1,Rent,6,2023-05-26,2025-06-08,11,43.8,3,4,2003,Not Renovated,68357.49,273.43
747,Population none sea people design.,2,Sale,50,2025-06-18,2024-11-08,40,169.4,10,3,1992,Newly Renovated,483544.39,1934.18
748,Job debate admit close way.,2,Sale,47,2021-02-07,2025-03-17,21,78.0,8,4,2001,Partially Renovated,167957.62,671.83
749,If kind what.,2,Sale,18,2024-05-06,,8,128.8,7,6,2017,Not Renovated,205995.27,823.98
750,Fill service person nice.,1,Rent,49,2021-10-26,,50,138.2,2,3,1976,Newly Renovated,388529.52,1554.12
751,Successful with tell.,2,Rent,15,2023-03-22,2025-03-05,43,153.6,2,6,1973,Partially Renovated,205346.8,821.39
752,Also view game try.,2,Rent,9,2025-11-27,,24,187.6,3,5,2004,Newly Renovated,423341.86,1693.37
753,Crime morning letter order stand.,1,Rent,39,2023-09-24,2025-03-10,13,143.2,6,1,1997,Not Renovated,227155.35,908.62
754,From moment issue.,2,Sale,3,2022-06-19,2024-12-19,8,122.4,1,6,2000,Partially Renovated,287920.77,1151.68
755,Suddenly them relationship either.,1,Sale,49,2023-12-27,,5,172.2,12,4,2022,Newly Renovated,482761.54,1931.05
756,Return Democrat.,2,Sale,30,2024-07-29,2025-06-04,33,172.3,12,1,1985,Newly Renovated,467725.32,1870.9
757,Join view or.,1,Sale,1,2025-07-27,2025-01-04,39,126.3,2,1,2011,Newly Renovated,225483.95,901.94
758,Material gas study but.,2,Rent,8,2023-01-02,2024-12-14,15,162.9,12,1,2008,Partially Renovated,278870.89,1115.48
759,Design exactly though.,2,Sale,12,2025-03-26,,33,27.7,6,1,2024,Not Renovated,50765.07,203.06
760,Forget number final.,2,Rent,13,2022-06-21,2025-03-02,49,117.3,3,4,1993,Partially Renovated,171010.86,684.04
761,Example choice himself unit certainly.,2,Sale,36,2022-09-25,,19,174.4,3,5,1979,Not Renovated,312131.08,1248.52
762,Arm company majority position.,1,Sale,31,2022-01-15,2025-03-28,49,30.9,1,6,1977,Partially Renovated,72581.33,290.33
763,Deal animal defense.,1,Rent,49,2024-07-17,,22,128.8,7,3,1971,Newly Renovated,178571.86,714.29
764,Ok especially effect.,1,Rent,4,2021-10-21,2025-02-14,34,53.4,8,3,1982,Newly Renovated,86979.75,347.92
765,Increase pass.,1,Rent,5,2025-09-22,,26,25.0,11,6,2006,Partially Renovated,65109.11,260.44
766,Resource management personal close actually.,2,Rent,10,2022-12-03,,50,195.0,9,1,1968,Newly Renovated,267294.58,1069.18
767,Old grow partner week data.,1,Rent,45,2022-12-13,2025-02-18,30,110.6,8,4,2022,Not Renovated,173327.8,693.31
768,Practice lose yes adult mother.,1,Rent,32,2025-09-16,2025-01-24,26,168.7,7,3,1996,Not Renovated,338335.15,1353.34
769,Former participant wind these.,2,Sale,3,2025-03-24,2025-02-06,21,180.2,11,3,1979,Partially Renovated,330483.48,1321.93
770,Other everyone far build bring.,2,Sale,26,2022-06-07,2024-12-14,6,149.1,8,2,1980,Partially Renovated,298675.18,1194.7
771,Commercial night charge.,2,Rent,21,2024-01-03,2025-03-19,49,117.1,2,4,1989,Not Renovated,286911.29,1147.65
772,Generation appear themselves.,2,Rent,23,2024-04-18,,22,123.5,3,3,1991,Partially Renovated,197590.56,790.36
773,Day officer society.,1,Rent,39,2023-03-15,2025-03-26,16,125.7,6,5,2011,Partially Renovated,221304.17,885.22
774,Indeed music chance.,2,Sale,31,2021-09-08,2024-12-05,12,176.7,1,6,1970,Partially Renovated,291637.11,1166.55
775,Interest realize building.,1,Rent,12,2021-11-11,2025-01-12,13,191.1,11,3,1994,Not Renovated,322010.99,1288.04
776,Travel specific single important theory.,2,Rent,13,2024-04-24,,44,37.6,9,1,1988,Not Renovated,35679.35,142.72
777,Bit group media.,1,Sale,49,2022-04-20,2025-04-25,34,147.2,6,1,2024,Newly Renovated,294941.83,1179.77
778,Read likely the rule.,2,Rent,15,2024-08-30,2025-04-29,10,200.0,7,2,1985,Not Renovated,280693.54,1122.77
779,High beautiful sometimes you.,2,Rent,14,2023-04-05,,8,49.2,7,4,1991,Newly Renovated,111385.65,445.54
780,Very book tax space chance.,1,Rent,27,2021-02-06,2025-04-05,50,72.7,10,3,1968,Partially Renovated,170005.29,680.02
781,Size here.,2,Rent,48,2022-11-06,,37,79.0,2,4,2015,Newly Renovated,195630.45,782.52
782,Deal drug father.,1,Sale,35,2021-11-21,,8,148.2,3,3,2009,Not Renovated,170387.57,681.55
783,Learn home send.,2,Sale,19,2021-11-07,,3,130.4,3,4,2014,Newly Renovated,304044.58,1216.18
784,Brother manage threat society.,2,Rent,4,2025-04-02,2025-01-10,1,60.6,7,1,1967,Partially Renovated,113439.67,453.76
785,Star avoid see.,1,Rent,21,2021-04-15,2025-05-18,11,60.4,12,1,1993,Partially Renovated,63646.85,254.59
786,Though leave option walk.,2,Sale,33,2021-05-26,2025-04-06,36,184.6,12,2,1993,Not Renovated,381954.69,1527.82
787,Seat protect question be.,1,Rent,20,2021-11-18,,47,42.3,6,3,1982,Newly Renovated,89121.63,356.49
788,Under sense look generation mother.,1,Sale,38,2021-02-23,2025-01-24,7,190.2,1,6,1972,Newly Renovated,483139.16,1932.56
789,Throw beyond.,1,Sale,48,2022-03-08,2024-11-19,35,99.3,5,5,1984,Newly Renovated,151533.05,606.13
790,Research quality city phone.,1,Rent,43,2025-09-05,2025-05-02,34,92.0,10,4,1974,Partially Renovated,172498.49,689.99
791,News few maybe just raise.,1,Rent,22,2021-06-02,2025-01-23,6,112.8,4,4,1998,Not Renovated,200886.21,803.54
792,Choice gun course in high.,2,Sale,44,2023-05-08,2024-12-11,6,104.1,10,3,1965,Newly Renovated,227389.25,909.56
793,Course community plan itself every.,1,Rent,31,2021-07-16,2025-03-11,1,132.9,12,5,2016,Partially Renovated,354407.81,1417.63
794,True machine fall church sell.,1,Sale,47,2025-04-21,,2,189.5,12,1,2011,Not Renovated,215234.81,860.94
795,Standard coach their meeting.,1,Sale,33,2023-02-08,,49,35.7,10,6,1990,Not Renovated,83044.31,332.18
796,Above recently letter board model.,2,Sale,20,2024-11-12,,3,132.3,8,6,2003,Partially Renovated,311791.08,1247.16
797,Join available condition.,1,Rent,25,2021-08-29,2025-04-26,44,62.0,3,5,2004,Not Renovated,81768.78,327.08
798,Offer standard sound finally.,1,Sale,39,2021-09-25,,9,66.3,9,1,2022,Partially Renovated,155470.01,621.88
799,Poor officer place.,1,Sale,12,2023-01-27,,45,170.0,9,2,2024,Newly Renovated,434629.16,1738.52
800,Avoid office young company.,1,Sale,44,2023-04-30,2025-02-19,34,74.2,2,1,1967,Not Renovated,96355.61,385.42
801,Writer on various fund.,2,Sale,48,2025-01-12,,22,193.6,5,3,2019,Partially Renovated,504642.78,2018.57
802,Stage else dark.,1,Rent,37,2025-01-22,2025-01-24,31,49.2,5,6,2015,Not Renovated,52669.27,210.68
803,Decide wall change table whom.,1,Sale,23,2024-06-09,2025-05-11,19,25.3,9,3,1995,Partially Renovated,37668.62,150.67
804,Race dog play story consider.,1,Sale,16,2021-04-22,,46,194.6,10,2,1993,Not Renovated,248788.12,995.15
805,Teach various.,2,Sale,16,2021-10-27,2025-03-11,29,175.7,5,1,1966,Not Renovated,198246.51,792.99
806,Education product.,1,Sale,22,2021-06-25,,46,173.0,12,2,2014,Partially Renovated,261509.54,1046.04
807,Type anything sign wish.,2,Sale,23,2021-10-11,,29,162.6,4,3,1984,Newly Renovated,273528.24,1094.11
808,Street tell have whom.,2,Rent,15,2025-05-15,2025-01-08,45,148.7,12,5,2014,Newly Renovated,391650.09,1566.6
809,Structure phone everyone she.,1,Sale,30,2022-06-14,2025-04-02,36,47.4,10,2,1976,Not Renovated,54131.12,216.52
810,Person themselves its shoulder.,1,Sale,3,2025-05-31,2025-04-22,47,176.9,6,4,2001,Partially Renovated,395773.34,1583.09
811,Near society us.,1,Sale,34,2022-08-04,,40,151.6,4,2,1988,Newly Renovated,272118.49,1088.47
812,Major perform show western three.,1,Rent,3,2024-11-24,,3,50.7,1,4,2002,Partially Renovated,75885.33,303.54
813,Impact maybe consider.,2,Rent,26,2022-02-22,2025-02-09,22,93.6,8,5,1971,Newly Renovated,175347.05,701.39
814,She both.,2,Rent,29,2022-09-17,,48,137.4,9,3,1988,Newly Renovated,347737.46,1390.95
815,Maintain nor card standard claim.,2,Rent,10,2025-10-11,,14,80.3,10,5,2008,Newly Renovated,158673.68,634.69
816,Style always brother.,1,Sale,32,2023-03-27,,23,73.9,8,3,1968,Partially Renovated,146379.0,585.52
817,Collection relate think.,2,Sale,14,2021-08-30,2025-03-15,1,58.7,11,6,1974,Not Renovated,98791.32,395.17
818,Expert without mind political.,2,Sale,22,2021-08-29,,9,113.1,2,5,2021,Not Renovated,183257.69,733.03
819,Herself sometimes seat above politics.,1,Sale,38,2021-07-22,2024-12-30,44,125.7,8,1,1966,Newly Renovated,222262.52,889.05
820,Eight citizen just source quite.,1,Rent,11,2022-09-09,,9,62.8,6,2,2024,Partially Renovated,161665.93,646.66
821,Help rich tonight sell.,1,Sale,27,2023-01-12,2025-03-05,45,197.7,11,1,2002,Not Renovated,317473.53,1269.89
822,Would compare member.,1,Sale,7,2024-02-26,,1,27.5,9,2,1989,Not Renovated,36677.34,146.71
823,Trade else officer.,2,Sale,50,2024-07-24,2025-03-28,12,30.8,10,4,1986,Newly Renovated,74438.82,297.76
824,Central probably team forget first.,2,Rent,4,2025-08-18,,2,183.2,4,6,1966,Not Renovated,222977.78,891.91
825,Although range.,1,Rent,4,2025-12-08,2024-12-17,30,120.1,2,1,1999,Not Renovated,192066.11,768.26
826,Store perhaps foot wind whole.,1,Sale,16,2023-03-16,,22,82.4,12,4,1977,Not Renovated,130947.17,523.79
827,Go treat strategy third.,2,Rent,40,2025-06-01,,43,49.9,11,3,1965,Newly Renovated,125162.39,500.65
828,Later no.,1,Sale,46,2025-06-23,2025-03-29,12,69.3,7,4,1970,Newly Renovated,126627.4,506.51
829,Top natural never any.,1,Rent,31,2023-04-05,,47,130.6,4,2,1967,Partially Renovated,217340.31,869.36
830,Themselves player military.,2,Sale,17,2021-02-13,2025-01-13,38,41.4,6,2,1980,Newly Renovated,59923.23,239.69
831,Behind scene air Congress.,1,Rent,45,2023-04-12,2025-04-30,50,100.9,2,2,1966,Partially Renovated,238797.17,955.19
832,Doctor when ability hard market.,1,Sale,12,2025-12-23,2025-04-13,3,102.1,1,2,2013,Not Renovated,127317.86,509.27
833,Care character senior.,1,Sale,4,2024-05-28,2025-04-13,43,157.2,12,2,2012,Not Renovated,396248.06,1584.99
834,Civil want environmental.,2,Rent,42,2024-10-29,2025-03-09,28,29.1,10,5,1990,Not Renovated,65594.94,262.38
835,Sound place land capital benefit.,1,Sale,31,2025-07-27,2025-03-28,13,153.4,2,5,2007,Newly Renovated,422098.87,1688.4
836,Project book.,1,Rent,50,2023-04-10,2025-04-18,4,110.2,7,6,2006,Newly Renovated,285993.01,1143.97
837,Structure everybody moment near.,2,Sale,26,2021-01-02,2025-04-13,42,82.3,4,3,1991,Not Renovated,95265.77,381.06
838,Exist same police.,2,Rent,4,2021-07-25,,16,30.3,11,4,1991,Newly Renovated,59940.91,239.76
839,Turn little dinner four.,2,Sale,12,2025-11-01,2025-03-25,31,43.8,12,2,1986,Partially Renovated,91031.23,364.12
840,Field world after do.,1,Sale,17,2021-08-14,2025-01-26,36,52.7,1,3,1996,Not Renovated,61860.43,247.44
841,Sign take community.,1,Sale,22,2022-03-14,2025-03-09,1,165.3,2,1,2000,Newly Renovated,247896.16,991.58
842,For value decide notice.,1,Rent,38,2022-12-21,,38,51.9,9,5,2017,Partially Renovated,86968.2,347.87
843,Enter view represent expert.,2,Rent,40,2023-08-11,2025-01-28,42,94.9,1,1,1982,Not Renovated,148889.3,595.56
844,Mention consider accept role.,1,Sale,38,2025-01-01,,12,143.4,2,6,1968,Newly Renovated,234016.43,936.07
845,Everybody concern.,1,Rent,48,2021-02-21,2024-12-20,5,125.6,1,1,1966,Partially Renovated,147839.45,591.36
846,Himself foreign.,1,Sale,29,2023-08-04,2024-12-08,9,137.7,3,5,2022,Newly Renovated,421628.98,1686.52
847,Environment service music subject.,1,Sale,42,2024-08-15,,29,193.3,2,6,2016,Not Renovated,410742.11,1642.97
848,Reason thus consider magazine.,2,Rent,4,2022-06-12,,24,33.4,6,5,2007,Not Renovated,43336.03,173.34
849,Buy some.,1,Rent,16,2023-03-12,2024-12-16,15,192.3,4,2,1974,Newly Renovated,227886.4,911.55
850,Chance push reach level theory.,1,Rent,38,2022-11-23,,46,71.1,2,4,1973,Partially Renovated,177718.89,710.88
851,Poor standard investment improve.,2,Rent,14,2021-01-09,2025-01-23,26,36.2,4,5,1976,Newly Renovated,86435.94,345.74
852,Financial if authority.,1,Rent,35,2023-12-01,,30,147.8,9,4,2022,Not Renovated,303446.9,1213.79
853,Office add picture laugh college.,2,Sale,14,2024-12-26,,45,27.1,4,1,1969,Newly Renovated,62610.91,250.44
854,Time quite plant defense training.,2,Sale,18,2023-03-09,,45,129.1,5,1,1990,Not Renovated,179611.51,718.45
855,Room on condition.,1,Sale,46,2022-03-20,,19,113.0,3,4,1988,Newly Renovated,246005.96,984.02
856,Movie protect win.,1,Sale,32,2021-01-05,,48,130.8,8,3,1970,Partially Renovated,208972.01,835.89
857,Today prepare in.,2,Sale,27,2023-04-17,,9,116.9,7,4,1970,Newly Renovated,224174.72,896.7
858,Art behind.,2,Sale,9,2021-05-18,2025-03-01,18,76.0,3,5,1965,Not Renovated,165426.81,661.71
859,Well technology any shoulder garden.,1,Sale,14,2021-10-23,2025-04-26,44,46.7,9,1,1974,Newly Renovated,62313.66,249.25
860,Goal build main senior window.,2,Sale,17,2024-07-22,2025-03-18,2,74.7,2,2,1998,Newly Renovated,170464.62,681.86
861,Fish wind daughter space.,2,Rent,37,2025-09-08,2025-04-12,6,196.0,2,2,1973,Not Renovated,331159.54,1324.64
862,Important newspaper miss.,2,Sale,2,2021-04-02,2025-04-03,22,177.2,1,2,1998,Not Renovated,308930.55,1235.72
863,Business explain reveal bill.,1,Rent,31,2021-06-12,2025-01-08,13,97.4,1,1,1999,Not Renovated,120366.81,481.47
864,Image appear Mrs yourself everyone.,1,Rent,15,2025-02-07,2025-05-07,19,65.1,4,2,1998,Not Renovated,98461.04,393.84
865,Avoid center.,1,Rent,31,2023-05-02,2025-05-02,50,195.2,8,3,2009,Partially Renovated,237340.99,949.36
866,Fast challenge.,2,Rent,33,2023-07-15,,18,124.3,1,5,1977,Not Renovated,238885.55,955.54
867,Treat whom quite.,2,Sale,16,2021-05-01,,21,83.5,1,1,1978,Newly Renovated,197294.9,789.18
868,Fear commercial reach.,1,Sale,44,2021-12-13,2025-05-13,45,171.9,3,2,1965,Newly Renovated,281561.81,1126.25
869,Series visit discuss.,1,Rent,18,2024-05-16,2024-12-17,14,194.5,6,2,2006,Not Renovated,356935.58,1427.74
870,Lawyer citizen expect amount.,1,Sale,45,2024-08-20,,6,119.5,12,6,1971,Newly Renovated,276815.28,1107.26
871,Method enough her maintain.,1,Rent,31,2025-10-08,2025-01-26,49,44.0,8,2,1999,Newly Renovated,82472.54,329.89
872,Through employee theory.,2,Rent,16,2023-06-29,2025-03-22,25,184.5,6,1,1969,Partially Renovated,320024.59,1280.1
873,Sometimes election thousand discover return.,2,Rent,8,2025-06-09,,42,109.2,11,1,1972,Not Renovated,147816.68,591.27
874,Ability discuss study.,1,Sale,16,2021-02-09,2025-05-09,41,55.5,7,3,2003,Newly Renovated,118117.11,472.47
875,However live.,2,Sale,38,2024-11-22,,1,28.1,2,1,1982,Partially Renovated,58986.33,235.95
876,Kitchen hand approach.,2,Rent,17,2024-11-09,2024-11-13,22,57.6,5,5,2015,Partially Renovated,81073.13,324.29
877,Audience real contain once.,1,Sale,8,2022-09-09,,46,40.2,10,4,1966,Newly Renovated,105870.23,423.48
878,Break majority stock success around.,2,Rent,30,2025-09-10,,39,75.5,7,4,1965,Not Renovated,144381.95,577.53
879,Dinner whose Congress.,2,Sale,22,2024-10-19,2025-05-29,10,94.2,8,5,1974,Newly Renovated,220648.18,882.59
880,Despite until argue free.,1,Rent,2,2022-08-28,2025-05-02,9,105.8,2,4,1991,Newly Renovated,209121.62,836.49
881,Feeling quite unit.,1,Rent,24,2023-09-02,,20,162.9,4,4,1985,Not Renovated,390878.22,1563.51
882,Recent them.,1,Rent,19,2025-06-25,,29,105.8,9,6,1976,Newly Renovated,231068.58,924.27
883,Father top do building.,1,Sale,2,2022-06-08,2025-05-31,18,159.8,6,2,1970,Newly Renovated,203560.85,814.24
884,If program effect.,1,Sale,4,2021-03-11,2025-01-10,43,102.3,6,2,1980,Partially Renovated,194768.08,779.07
885,Seek training control positive.,2,Sale,35,2025-01-02,2025-04-26,14,109.5,1,4,1979,Not Renovated,233249.85,933.0
886,Receive value case something.,1,Sale,48,2021-01-08,2025-04-09,15,46.4,10,6,1966,Partially Renovated,144618.46,578.47
887,Government church network top.,1,Sale,38,2022-02-01,2025-02-21,36,186.2,7,1,1972,Not Renovated,195432.32,781.73
888,From nice leader.,1,Sale,48,2022-08-15,2025-02-07,16,147.6,9,6,1988,Partially Renovated,246140.54,984.56
889,Program here camera too.,1,Rent,8,2024-06-10,2025-04-15,35,144.3,10,2,1967,Newly Renovated,337756.24,1351.02
890,Near order station.,2,Rent,43,2025-06-30,2025-03-05,20,29.4,7,4,1975,Newly Renovated,82727.87,330.91
891,Party least oil thank story.,2,Sale,37,2023-01-15,2025-01-06,6,105.4,6,6,2008,Not Renovated,247576.16,990.3
892,Later trial fear such include.,1,Rent,4,2022-09-06,2024-12-17,7,199.2,7,3,2003,Newly Renovated,561727.23,2246.91
893,Also ago away bill.,1,Rent,22,2025-01-06,,43,93.5,10,1,2016,Newly Renovated,127941.24,511.76
894,Hot structure thought indeed certainly.,1,Sale,47,2022-04-29,2025-04-19,36,92.0,2,3,1993,Partially Renovated,202859.13,811.44
895,Wear somebody teach environmental.,1,Rent,44,2023-06-11,2025-02-22,22,29.1,6,1,1995,Not Renovated,52594.15,210.38
896,Rich listen cold.,1,Rent,35,2022-06-22,,13,50.4,3,5,1978,Partially Renovated,89621.23,358.48
897,Treat situation outside mind.,2,Rent,23,2024-12-25,2025-04-09,23,146.6,10,5,1967,Not Renovated,264091.11,1056.36
898,What think party single.,1,Rent,11,2025-05-02,,14,191.5,5,4,1999,Newly Renovated,692650.82,2770.6
899,Expert themselves surface interview.,1,Rent,41,2022-07-17,,37,98.3,2,4,1996,Partially Renovated,151063.14,604.25
900,Project state easy manager.,2,Rent,1,2024-09-26,2024-12-30,39,32.1,12,1,1997,Newly Renovated,100512.79,402.05
901,Population else.,1,Rent,18,2024-05-01,2025-02-03,30,68.7,5,6,1987,Partially Renovated,100900.67,403.6
902,Fall shake.,1,Rent,50,2025-10-16,2025-05-11,43,98.6,4,6,1978,Newly Renovated,202401.59,809.61
903,Side easy position.,1,Sale,6,2021-09-12,2025-05-05,20,88.2,7,4,2023,Not Renovated,114382.46,457.53
904,Center offer event heart.,2,Rent,44,2024-06-19,2025-02-26,42,72.9,7,2,2022,Newly Renovated,124272.36,497.09
905,Anyone throw along.,1,Sale,40,2025-11-30,2025-01-19,21,71.2,11,4,1985,Not Renovated,142913.75,571.65
906,Building follow west song situation.,2,Rent,50,2022-11-28,2025-02-09,21,54.4,9,3,2006,Partially Renovated,75555.6,302.22
907,Per region large health surface.,2,Sale,32,2022-05-11,,3,63.1,2,1,2019,Not Renovated,82900.8,331.6
908,Simple stand lawyer.,1,Rent,49,2023-08-31,2025-04-04,26,44.2,1,6,1967,Not Renovated,75453.48,301.81
909,Glass this.,2,Sale,31,2025-02-02,2025-04-10,16,82.1,10,4,1995,Partially Renovated,194080.59,776.32
910,Yard else.,1,Sale,19,2024-12-29,2025-04-29,29,173.9,10,3,2016,Partially Renovated,284282.55,1137.13
